1500.0,1500.0,2000,0.0,0.0,6150.0
1500.0,1500.0,1000,0.0,0.0,-1900.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
1500.0,1500.0,1600.0,0.0,0.0,100.0
